pl_radius,pl_mass,star_temp,star_radius,pl_mass_log,pl_radius_log
12.8,1744.56012602,4992.0,3.93038,7.46483077225375,2.624668592163159
7.28,41.8,5644.0,0.99,3.756538102587751,2.1138429683971682
14.81827249,458.6263913,6850.0,1.83,6.130413966649762,2.761165758526167
1.43,4.3,4916.0,0.718,1.667706820558076,0.8878912573524571
12.77826,432.2488,5640.0,1.08,6.071312158828464,2.623091987656332
2.30911251,5.94,3967.0,0.587,1.937301774518713,1.1966800295702715
13.75341932,1058.36859531,6000.0,1.545,6.965428344825466,2.6914748742252024
13.67495645,788.21444936,3794.0,0.63,6.671038082850597,2.6861423980777293
12.7,2154.87659946,4905.0,0.777826,7.675952694518868,2.617395832834079
1.21936414,1.98,5392.0,1.087,1.091923300517313,0.7972207314337416
3.38,11.4,6081.0,1.274,2.517696472610991,1.4770487243883548
2.72,7.85,5994.0,1.06,2.180417459019838,1.3137236682850553
1.5,2.86,5106.0,0.78,1.3506671834767394,0.9162907318741551
1.61,3.22,6069.0,1.13,1.4398351280479205,0.9593502213346021
1.65,3.36,5906.0,1.08,1.4724720573609429,0.9745596399981308
3.07,9.64,6167.0,1.23,2.3646204839134985,1.4036429994545037
0.65,0.208,5564.0,0.99,0.1889660995126232,0.5007752879124893
1.3,2.24,4695.0,0.71,1.1755733298042381,0.832909122935104
1.84,4.04,4347.0,0.492,1.6174060820832772,1.0438040521731147
1.24,2.07,4306.0,0.63,1.1216775615991057,0.8064758658669485
2.53,6.94,3748.0,0.552,2.0719132752590443,1.2612978709452054
18.97680433,138.25535705,6850.0,1.732,4.9363093488034995,2.9945718169846476
1.14,1.55,3944.0,0.485,0.9360933591703348,0.76080582903376
13.3,762.7881768,4153.0,16.2,6.638290495226727,2.6602595372658615
11.43318,772.3269,6150.0,1.64,6.650701856992126,2.5203687054659367
3.71,13.3,8500.0,1.751,2.6602595372658615,1.5496879080283263
2.59,7.22,4098.0,0.61,2.1065702090680887,1.2781522025001875
2.13,5.2,3728.0,0.5,1.8245492920510458,1.1410330045520618
11.88154,2011.8639,6250.0,1.345,7.607313812822552,2.555795278746248
2.6,6.1,5883.0,1.7,1.9600947840472698,1.2809338454620645
3.95,14.8,5863.0,1.04,2.760009940032921,1.599387576580599
12.9,1450.0,5255.914132507477,1.0014813828677545,7.280008252884188,2.631888840136646
16.98160576,532.36258173,7800.0,1.79,6.279201458799815,2.889349333175875
14.68376472,4767.426105,4993.0,0.797,8.46977157241153,2.75262608304238
1.76378826,3.76,4825.0,0.732,1.5602476682433286,1.0166022966034227
13.5,534.25,5935.0,1.1826,6.282733927469792,2.6741486494265287
12.44199,4131.79,4898.0,2.7,8.326708002671594,2.5983833896105835
12.8,1633.6462,5972.0,2.29,7.39918166847804,2.624668592163159
5.98,29.9,5762.0,1.69,3.4307561839036995,1.943048916774281
14.5717,238.3725,6373.0,1.38,5.478020916016143,2.7454551642145693
6.56,35.0,6182.0,1.52,3.58351893845611,2.0228711901914416
13.60770257,165.27077164,5820.0,1.64,5.113617613926826,2.681548962884103
14.403565,117.91493,5738.0,1.315,4.778408363517725,2.7345989761355898
2.85,8.5,5918.0,1.091,2.2512917986064953,1.3480731482996928
13.4,572.07,4553.0,13.9,6.351007873302185,2.667228206581955
12.4,3464.3296363,5255.914132507477,1.0014813828677545,8.150563040230447,2.5952547069568657
3.17,10.2,4347.0,0.655173,2.4159137783010487,1.4279160358107101
14.2,162.09248757,4352.0,0.750378,5.094317448296389,2.7212954278522306
0.86,0.566,5839.0,0.99,0.4485245975686113,0.6205764877251099
18.18,1110.0,7287.0,1.62,7.01301578963963,2.953868069455292
10.98480109,235.19302118,5463.0,1.01,5.464649357094757,2.4836392711695656
12.3,4497.2945,40000.0,0.188,8.411453603919758,2.5877640352277083
2.3,15.8,4426.0,0.729,2.8213788864092133,1.1939224684724346
4.46,9.6,5904.0,1.82,2.3608540011180215,1.6974487897568138
12.7,2089.644,4791.0,10.9,7.645227431466626,2.617395832834079
1.55,3.02,3075.0,0.24,1.3912819026309298,0.9360933591703348
2.52,4.46,3563.0,0.4232,1.6974487897568138,1.2584609896100059
8.00321222,38.45723725,6380.0,1.577,3.6752174842052137,2.1975814269911402
2.27,5.77,6092.0,1.15,1.9125010869241836,1.184789984909162
6.28499593,32.5,5664.68,1.17554,3.5115454388310208,1.9858168809647883
2.17,5.35,5782.33,1.2247,1.8484548129046003,1.1537315878891892
14.694999,52.346601,5620.0,1.333,3.9768102643779026,2.753342126579356
0.82,969.228,3900.0,0.53,6.877531095423533,0.598836501088704
13.2,905.81095995,5474.0,0.95271,6.809934004963069,2.653241964607215
3.21798413,10.4,6020.0,1.057,2.4336133554004498,1.4393573196028477
14.0,127.132,5725.0,0.89,4.853060982546624,2.70805020110221
19.52604438,371.85923619,6628.0,1.461,5.921200965548348,3.0216945373570128
3.57854073,12.5,5967.0,1.333718,2.6026896854443837,1.5213803294526946
2.21,5.52,4841.0,0.69,1.8748743759385615,1.1662709371419244
2.0,4.66,4598.0,0.7,1.7334238922150915,1.0986122886681096
1.94225664,4.43,3891.86,0.562607,1.691939133945844,1.0791768515493647
1.46954368,2.8,5908.0,1.0311,1.33500106673234,0.9040333886331662
3.08851092,9.74,6061.0,0.97,2.3739750890807185,1.4081808255225283
1.22,1.98,4224.0,0.603,1.091923300517313,0.7975071958841881
2.97,9.11,3843.0,0.54,2.3135250330323798,1.3787660946990992
1.67,3.43,5918.0,1.091,1.4883995840570443,0.9820784724121581
7.71,46.0,4570.0,1.0014813828677545,3.8501476017100584,2.1644717908644115
19.044091,286.68266,6206.0,1.603,5.66185799762538,2.9979343970991463
2.39,23.6,5739.0,1.027,3.202746442938317,1.220829921392359
1.15985997,1.65,5693.0,0.816,0.9745596399981308,0.7700433908908987
2.586,7.2,4684.0,0.673,2.1041341542702074,1.2770373751829411
2.95,9.01,4877.0,0.77,2.303584593327129,1.3737155789130306
13.3,708.7609,5596.0,1.42,6.564928152755408,2.6602595372658615
3.7761677026412404,1568.16536014,5075.0,0.7821,7.358299139238316,1.5636384890921824
1.88,3.94,5194.0,0.89,1.597365331199831,1.0577902941478545
4.42,17.9,5322.0,0.83,2.9391619220655967,1.6900958154515549
2.44,12.6,6327.0,1.296,2.6100697927420065,1.235471471385307
12.6,2531.50326176,5512.0,0.9,7.836963524082522,2.6100697927420065
1.77,3.78,5739.0,1.027,1.5644405465033646,1.0188473201992472
12.50922246,329.58805806,6270.0,1.82,5.800873062713939,2.6033725973921142
1.67,3.43,4999.0,0.843,1.4883995840570443,0.9820784724121581
2.69,7.7,5106.0,0.78,2.1633230256605382,1.3056264580524357
12.66617,123.9537,5990.0,1.117,4.827943268687277,2.6149234359124165
12.3,4000.0,5476.0,1.01,8.294299608857235,2.5877640352277083
2.64,7.46,5281.0,0.81,2.135349173618132,1.2919836816486494
2.4189,6.43,5243.0,0.7934,2.005525858729668,1.229318861911202
4.62,19.3,6032.0,1.06,3.0106208860477417,1.7263316639055997
13.1,1048.8337431,5603.0,3.13,6.956387090709721,2.6461747973841225
1.29,18.3,5123.0,0.816,2.9601050959108397,0.8285518175661483
1.464,5.6,5165.0,0.78,1.8870696490323797,0.9017860456712733
6.8,959.84178914,5170.0,0.81,6.867809763929008,2.0541237336955462
2.25,5.69,5148.0,0.79,1.900613874140137,1.1786549963416462
5.33275337,34.4,5626.0,1.7457,3.5667118201397288,1.8457351131473585
2.348,11.14,6028.0,1.099,2.4965057856313524,1.208363152627229
13.4,667.4396547,5975.3,2.233,6.50494612275914,2.667228206581955
13.3,116.0,6489.0,1.581047,4.762173934797756,2.6602595372658615
2.12,2.63,5078.0,0.806,1.2892326482767593,1.1378330018213911
1.38,2.48,5255.914132507477,1.0014813828677545,1.247032293786383,0.8671004876833832
2.67,7.6,3466.0,0.404,2.151762203259462,1.3001916620664788
3.7761677026412404,1775.3894815,4956.0,0.716684,7.482338202155201,1.5636384890921824
3.3564801,11.2,5838.0,1.51889,2.501435951739211,1.4716644147917064
3.60929179,12.7,5520.0,1.7,2.617395832834079,1.5280742204782194
0.52,0.0933,3468.0,0.34,0.08920064545830204,0.41871033485818504
13.2,804.08,5872.0,1.21334,6.690941651362797,2.653241964607215
12.9,1433.40611557,5421.0,1.04,7.268506185785738,2.631888840136646
2.514,9.99,6028.0,1.099,2.3969857684155302,1.2567549897649053
1.72,3.61,5654.0,0.884,1.5282278570085572,1.000631880307906
1.55,3.02,4985.0,0.75,1.3912819026309298,0.9360933591703348
14.5717,603.877,5675.0,0.96,6.405025131576295,2.7454551642145693
12.385945,689.6911,5311.0,0.922,6.537692690533409,2.594205275899652
14.0,221.20968,5698.64,0.949168,5.403621440613066,2.70805020110221
2.438,6.52,5212.9,0.757,2.017566137961748,1.2348899069606576
1.11,1.4,3192.0,0.1967,0.8754687373538999,0.7466879474879752
15.91678,772.3269,6400.0,1.44,6.650701856992126,2.8283060287387345
2.86,8.55,5679.0,1.035,2.256541154492639,1.3506671834767394
3.16615594,10.2,6501.0,1.854,2.4159137783010487,1.42699377372729
13.1,1043.0,5255.914132507477,1.0014813828677545,6.950814768442584,2.6461747973841225
12.442,8654.15,6516.0,1.471,9.065909798482659,2.598384133547774
2.56,7.08,5653.0,0.94,2.089391872533004,1.269760544863939
12.6,2469.52672239,5255.914132507477,1.0014813828677545,7.812186654819089,2.6100697927420065
2.69,7.7,5301.0,0.82,2.1633230256605382,1.3056264580524357
2.203,5.49,5644.0,0.806,1.8702625307159986,1.164087870627021
2.23,5.6,5801.89,1.21,1.8870696490323797,1.172482137234565
5.83,28.6047,5250.0,0.88,3.3879331325089876,1.9213246735826988
13.5,486.2799,6212.0,1.255735,6.1888387013073904,2.6741486494265287
3.09885187,9.79,5889.54,1.20847,2.378619779270043,1.4107069027867452
2.6,7.27,5948.0,1.08,2.1126345090356,1.2809338454620645
1.71,8.9,6225.0,1.58,2.2925347571405443,0.9969486348916095
18.41635529,546.66486004,6860.0,1.755,6.305663530593176,2.9661157670825893
9.52765,139.8452,5200.0,0.81,4.947661414934444,2.3540051293494937
2.29,5.86,5259.0,0.81,1.925707441737794,1.1908875647772805
3.65,12.9,5543.0,0.91,2.631888840136646,1.536867219599265
1.18,1.76,5079.0,0.77,1.0152306797290587,0.7793248768009976
2.45316949,6.59,5742.35,1.25423,2.0268315914075385,1.2392925020569836
13.2,836.0,5255.914132507477,1.0014813828677545,6.729824070489475,2.653241964607215
15.513256,4100.007,7930.0,1.881,8.318987832291358,2.804163452297762
2.55,7.04,5629.0,0.9,2.084429083190875,1.2669476034873244
10.9,152.0,4717.0,0.753,5.030437921392435,2.4765384001174837
3.88,14.3,5502.0,2.019,2.72785282839839,1.5851452198650557
2.12,5.14,5247.0,0.81,1.814824742159051,1.1378330018213911
2.01,4.7,5261.0,0.8,1.7404661748405044,1.1019400787607843
1.23,2.04,4769.0,0.714,1.1118575154181303,0.8020015854720274
12.6,2669.7586188,6069.0,2.55,7.89011783792928,2.6100697927420065
13.1,1090.15143601,5255.914132507477,1.0014813828677545,6.994988780976015,2.6461747973841225
7.22,41.2,6000.0,1.14,3.742420221041966,2.1065702090680887
1.87,4.15,4850.0,0.72,1.6389967146756448,1.0543120297715298
5.05,26.78,3980.0,0.6243,3.3243163373261977,1.80005827204275
1.857,2.06,4499.3,0.664,1.1184149159642893,1.0497721232486361
1.85,4.08,5656.0,0.94,1.6253112615903906,1.0473189942805592
13.5,491.68301,4895.0,4.4,6.199865985496856,2.6741486494265287
2.43,6.48,6031.0,0.949,2.012232791986386,1.2325602611778486
6.41,78.5,6110.0,1.648,4.375757021660286,2.0028304393079956
0.977,0.894,2800.0,0.123,0.6386909947638865,0.6815805441884798
0.96,0.84,6150.0,1.26,0.6097655716208943,0.6729444732424258
1.3,2.24,5475.0,1.09,1.1755733298042381,0.832909122935104
14.24,146.2,5000.0,0.79,4.991792206294776,2.7239235502585
2.23,5.59,5255.914132507477,1.0014813828677545,1.8855533485144158,1.172482137234565
10.9,82.63538582,5325.0,1.02,4.4264667058937635,2.4765384001174837
1.21,1.92,5658.0,0.92,1.0715836162801904,0.7929925155296614
2.01,4.7,4299.0,0.68,1.7404661748405044,1.1019400787607843
1.032,0.91,2960.0,0.182,0.6471032420585385,0.7090205297162355
17.26183028,201.50321004,5993.0,1.863,5.310755738470334,2.904813104535805
1.27,2.15,5333.0,0.749,1.1474024528375417,0.8197798314933114
2.71275017,7.81,5774.0,0.864,2.175887439948088,1.311772887717079
13.33871,232.0159,5358.0,0.86,5.451106691580782,2.6629628729660006
1.03,1.08,5193.0,0.79,0.7323678937132266,0.708035793053696
2.37,6.21,5867.0,1.304,1.9754689512968577,1.2149127443642704
1.02,1.04,6266.0,1.34,0.712949807856125,0.7030975114131134
15.278,441.77,6050.0,1.363,6.093050447861794,2.7898145029048496
13.1,1131.15130051,4888.0,11.55,7.031874907526081,2.6461747973841225
13.4,616.90493799,4841.0,10.86,6.426334623603216,2.667228206581955
12.4,3500.0,5255.914132507477,1.0014813828677545,8.160803920954665,2.5952547069568657
2.03,2.0,5357.0,0.789,1.0986122886681096,1.1085626195212777
4.45,18.1,5385.0,0.886947,2.9496883350525844,1.6956156086751528
1.798,5.0,3725.0,0.547,1.791759469228055,1.0289048762432895
8.52,54.5,5777.0,0.98,4.0163830207523885,2.253394848803274
13.585,198.953,5680.0,1.103,5.29808233893121,2.679993603319685
8.88,58.48042689,5823.0,1.072,4.085647298600497,2.2905125117597764
4.73,20.1,5327.0,0.87,3.0492730404820207,1.7457155307266483
1.82,3.97,5714.0,1.11,1.6034198401085373,1.0367368849500223
4.002,24.472,5857.0,1.487,3.2375798096619723,1.6098378324554272
10.53646,143.0235,5600.0,0.96,4.9699764807056805,2.44551245492097
2.67,7.61,6068.0,1.16,2.1529243184396396,1.3001916620664788
11.9,9217.023803,5255.914132507477,1.0014813828677545,9.128915955507539,2.5572273113676265
1.1,1.37,5977.0,0.911,0.8628899551470399,0.7419373447293773
1.17,1.71,3755.0,0.523,0.9969486348916095,0.7747271675523681
13.7,385.0,5883.0,0.98,5.955837369464831,2.6878474937846906
3.19,11.1,5643.0,0.854,2.4932054526026954,1.4327007339340463
2.89,8.7,5977.0,1.18484,2.272125885509337,1.358409157630355
11.07447293,211.03806225,3793.0,0.656,5.356765797471924,2.49109354889652
2.6,7.27,5724.0,1.1,2.1126345090356,1.2809338454620645
5.68,27.442,5817.0,1.3617,3.3478669259505045,1.8991179875485544
16.47720163,6261.2196179,7000.0,1.56,8.742289972798028,2.860897267594713
1.95,8.75,5430.0,1.71,2.277267285009756,1.0818051703517284
2.47,7.0,5797.0,0.876,2.0794415416798357,1.244154593958768
1.67890272,3.46,5716.0,0.947599,1.4951487660319727,0.9854072778464353
1.79,3.86,5538.0,0.91,1.5810384379124023,1.0260415958332743
12.4,3786.607641,6040.0,1.53,8.239489869479788,2.5952547069568657
4.55,28.9,5445.0,0.879,3.3978584803966405,1.713797927758343
2.05,3.61,5078.0,0.806,1.5282278570085572,1.11514159061932
11.57887706,2129.4503269,5191.0,0.902,7.664088657436996,2.5320189833770645
3.42855926,7.0,5649.0,0.9593,2.0794415416798357,1.4880743076841225
0.94,0.779,6191.0,1.23,0.5760514086836981,0.6626879730752367
12.5,2884.92845034,5160.0,0.83,7.967601947044508,2.6026896854443837
2.28,5.82,5047.0,0.78,1.9198594718553708,1.1878434223960523
2.77,8.8,3514.0,0.398,2.2823823856765264,1.3270750014599193
11.4,88.99195396,5255.914132507477,1.0014813828677545,4.499720265889363,2.517696472610991
12.4,3769.44490702,5255.914132507477,1.0014813828677545,8.234948285951281,2.5952547069568657
12.7,2002.329,4740.1,10.267424,7.60256557579724,2.617395832834079
11.80305668,321.00669107,5870.0,0.855,5.77457232504901,2.5496839455416436
4.95,21.7,5065.0,0.7934,3.122364924487357,1.7833912195575383
7.72,46.1,5014.0,0.76,3.8522730010223722,2.1656192379208883
2.57,7.13,6058.0,1.31,2.0955609235597192,1.2725655957915476
2.75958542,8.04,5008.2,0.766023,2.201659174404085,1.3243086906843542
2.03,4.78,5920.0,1.09,1.7544036826842861,1.1085626195212777
14.0,127.1313628,6123.0,1.24,4.853056009537661,2.70805020110221
11.30986153,419.53349724,5700.0,1.058,6.041524136739679,2.510400691554705
2.29,5.86,4755.0,0.72,1.925707441737794,1.1908875647772805
2.0,4.66,5098.0,0.794,1.7334238922150915,1.0986122886681096
1.52,2.92,6177.0,1.359,1.366091653802371,0.924258901523332
12.5,2926.24614325,4980.0,8.8,7.981817377194445,2.6026896854443837
13.7,379.48711796,4860.0,4.98,5.941452321170153,2.6878474937846906
1.24,2.07,5733.0,1.03,1.1216775615991057,0.8064758658669485
2.08,4.98,5807.0,1.06,1.7884205679625405,1.1249295969854831
9.75,112.0,3790.0,0.594,4.727387818712341,2.374905754573672
19.61575,206.5895,6071.0,2.04,5.335562571977939,3.026055346772851
3.46,11.8,6431.0,1.51,2.5494451709255714,1.4951487660319727
0.567,1.7,4909.0,0.724,0.9932517730102834,0.44916296337388373
1.75,3.71,5739.0,1.027,1.5496879080283263,1.0116009116784799
1.6,3.19,6402.0,1.132,1.4327007339340463,0.9555114450274365
6.09,30.8,6260.0,1.36,3.459466289786131,1.958685340544036
2.32,5.99,6059.0,1.13,1.9444805562457188,1.199964782928397
2.1170287,5.13,5834.0,0.797,1.81319474994812,1.1368802083141933
2.352,6.13,5718.0,1.075,1.9643112344262046,1.2095571826198366
2.15,5.27,6117.0,1.333,1.8357763546448291,1.1474024528375417
12.2,5689.157,5766.0,1.04,8.646493119006852,2.580216829592325
1.79,3.86,6186.0,1.28,1.5810384379124023,1.0260415958332743
3.76,13.6,5255.914132507477,1.0014813828677545,2.681021528714291,1.5602476682433286
2.31,11.0,5177.0,0.806,2.4849066497880004,1.1969481893889715
1.52,2.92,6337.0,1.4,1.366091653802371,0.924258901523332
13.2,889.9195396,5867.0,1.25,6.792254119913967,2.653241964607215
3.64,12.9,5820.0,1.01,2.631888840136646,1.534714366238164
1.1,4.1,6074.0,0.94,1.62924053973028,0.7419373447293773
2.33,6.043,3461.0,0.5,1.9520342157632733,1.2029723039923526
2.39,6.3,6335.0,1.147,1.9878743481543455,1.220829921392359
1.76,3.75,5875.0,0.9,1.55814461804655,1.0152306797290587
16.58932,756.4354,5600.0,0.93,6.629938253218881,2.8672918996736185
0.802,2.02,5818.0,1.384,1.1052568313867783,0.5888971591861462
12.5,2877.30056857,4927.56,0.780347,7.96495531860642,2.6026896854443837
2.78068551,8.15,5588.0,1.593,2.21375387928743,1.329905345041089
1.7,3.53,5724.0,0.823,1.5107219394949427,0.9932517730102834
13.2,832.7146,5671.0,2.47,6.72589113755782,2.653241964607215
4.04,15.4,6043.0,1.014,2.797281334830153,1.6174060820832772
4.94,21.61233168,4316.0,0.772319,3.118495407023173,1.7817091333745536
12.6,2653.8805,6291.0,2.13257,7.884154923246889,2.6100697927420065
13.7,362.3262,4725.0,7.43,5.895301053334826,2.6878474937846906
3.22686692,10.5,6161.0,0.862,2.4423470353692043,1.441461037767538
1.21,6.9,5105.0,0.801,2.066862759472976,0.7929925155296614
18.49485,3727.8093857,8038.68,1.54416,8.223844262138607,2.9701503281243746
3.2,10.3,5355.0,0.84,2.424802725718295,1.4350845252893227
2.25,5.69,5790.0,0.92,1.900613874140137,1.1786549963416462
2.5,6.8,5695.0,0.95,2.0541237336955462,1.252762968495368
0.74,0.33,3810.0,0.512,0.2851789422336624,0.5538851132264376
13.9,282.86728223,5025.4,4.17,5.648506812843462,2.7013612129514133
1.49,2.83,4880.0,0.622,1.3428648031925547,0.9122827104766162
1.44,2.67,4842.0,0.69,1.3001916620664788,0.8919980393051105
16.623,271.415,6110.0,1.47,5.607326638838572,2.8692048670822325
11.5609626,188.15536,4251.0,0.61,5.242568687975985,2.5305937982307367
4.54060463,18.7,5446.0,0.821,2.9806186357439426,1.712103633793136
2.88,8.65,6080.0,1.2,2.2669579153508947,1.355835153635182
2.39,7.92,5356.3,0.863,2.188295946591918,1.220829921392359
2.06,4.9,5865.0,1.05,1.7749523509116738,1.1184149159642893
1.52,2.92,6080.0,1.17,1.366091653802371,0.924258901523332
13.6,120.6,5836.0,1.38,4.800736969532067,2.681021528714291
12.3299,270.1555,5545.0,0.83,5.602692457057012,2.590009632287009
4.627,8.35,5770.0,0.968,2.2353763433005955,1.7275764404511418
0.6,0.156,5169.47,0.928,0.14496577025018573,0.4700036292457356
1.73,3.64,3799.0,0.492,1.534714366238164,1.0043016091968684
2.82,8.35,5863.0,1.05,2.2353763433005955,1.3402504226184837
1.015,7.5,3173.0,0.1965,2.1400661634962708,0.7006191953986463
12.5,3248.20631954,5255.914132507477,1.0014813828677545,8.08616603612751,2.6026896854443837
2.99,10.32,4687.0,0.715,2.4265710727750367,1.3837912309017721
1.27328671,2.16,5548.0,0.919053,1.1505720275988207,0.8212266741792988
14.4595851,3496.112477,5603.0,0.856458,8.159692900400863,2.738229205800451
12.1393261,766.60211768,6016.4,1.72,6.643271522962465,2.575609725592122
13.3,116.0,5390.0,0.946,4.762173934797756,2.6602595372658615
13.383546,213.58176,5498.0,0.922,5.3686908312441215,2.666084914383539
2.23,5.6,5635.0,0.93,1.8870696490323797,1.172482137234565
2.49,6.76,6175.0,1.472,2.048982334195127,1.2499017362143359
1.615,3.24,5660.0,0.877,1.4445632692438664,0.9612640975168862
3.62,6.9,5169.0,0.81,2.066862759472976,1.5303947050936475
12.5,3082.9355479,5759.0,1.01,8.033961835599726,2.6026896854443837
2.001,7.1,6354.0,1.258,2.0918640616783932,1.0989455664582302
12.7,2199.3836,4658.0,13.2,7.696386987783199,2.617395832834079
2.72,7.85,5310.0,0.83,2.180417459019838,1.3137236682850553
3.82,13.98444991,5255.914132507477,1.0014813828677545,2.7070129907187783,1.5727739280625088
9.91994792,58.79825529,6320.0,1.202,4.090976484778457,2.390591201074617
1.28,1.48,3506.0,0.38,0.9082585601768908,0.8241754429663495
19.83989584,298.75870258,5966.0,1.248,5.702977826280176,3.0368692187920616
1.49,2.83,4712.0,0.72,1.3428648031925547,0.9122827104766162
